id_avaluo,numero_finca,finalidad,fecha_inspeccion,fecha_valor,fecha_informe,provincia,canton,distrito,latitud,longitud,tipologia_inmueble,moneda,area_terreno_m2,valor_unitario_terreno_m2,area_construccion_m2,valor_unitario_construccion_m2,valor_obras_complementarias,valor_total_inmueble,perito_id
AV-2024-003060,1-299108,Seguro,2024-07-05,2024-07-12,2024-07-20,San José,San José,Carmen,9.933671,-84.066559,Casa de habitación,CRC,604.69,1253125.54,128.89,272226.1,85648.56,792925000,PER-009
AV-2024-003061,5-733219-190,Leasing,2024-10-06,2024-10-08,2024-10-12,Guanacaste,Carrillo,Sardinal,10.493848,-85.67831,Apartamento,CRC,168.65,115994.13,209.08,544336.51,889402.47,134262000,PER-007
AV-2025-003062,2-465999,Garantía hipotecaria,2025-12-27,2025-12-29,2026-01-01,Alajuela,San Ramón,San Ramón,10.110043,-84.483415,Finca agrícola,CRC,128099.08,53061.65,0.0,0.0,0.0,6797149000,PER-008
AV-2026-003063,4-116197,Garantía hipotecaria,2025-12-31,2026-01-03,2026-01-05,Heredia,Belén,San Antonio,9.977923,-84.175922,Bodega o nave industrial,USD,2875.35,978.27,1425.54,752.28,16383.1,3901657,PER-008
AV-2024-003064,4-596195,Garantía hipotecaria,2024-12-14,2024-12-21,2024-12-24,Heredia,Belén,San Antonio,9.98035,-84.189909,Casa de habitación,CRC,593.14,1108980.72,263.37,300549.29,277222.18,737214000,PER-009
AV-2024-003065,6-628428,Actualización de garantía,2024-12-16,2024-12-16,2024-12-19,Puntarenas,Quepos,Quepos,9.401665,-84.173147,Terreno baldío urbano,CRC,310.95,139146.17,0.0,0.0,0.0,43268000,PER-007
AV-2025-003066,1-288848-046,Actualización de garantía,2025-06-06,2025-06-11,2025-06-22,San José,Tibás,San Juan,9.969593,-84.081864,Condominio horizontal,CRC,254.05,418539.4,166.32,696350.69,3321701.02,225469000,PER-001
AV-2025-003067,1-457473,Seguro,2025-11-28,2025-12-04,2025-12-06,San José,Tibás,San Juan,9.958417,-84.090412,Edificio de oficinas,USD,2383.07,999.98,10854.97,1055.69,653847.29,14496353,PER-002
AV-2024-003068,2-543995,Leasing,2024-10-17,2024-10-23,2024-10-31,Alajuela,Upala,Upala,10.920171,-84.918665,Terreno baldío rural,USD,31805.24,54.6,0.0,0.0,0.0,1736566,PER-003
AV-2025-003069,3-222065,Seguro,2025-02-13,2025-03-02,2025-03-10,Cartago,Cartago,Oriental,9.862172,-83.916757,Casa de habitación,USD,466.45,985.56,312.47,1041.77,7250.04,792486,PER-001
AV-2025-003070,2-475536,Actualización de garantía,2025-12-28,2025-12-31,2026-01-06,Alajuela,Grecia,Grecia,10.088045,-84.308812,Casa de habitación,CRC,714.02,301822.63,334.43,799345.85,16698678.0,499531000,PER-009
AV-2025-003071,1-335481,Actualización de garantía,2022-08-25,2022-09-14,2022-09-21,San José,Pérez Zeledón,San Isidro de El General,9.427885,-83.675339,Bodega o nave industrial,USD,4344.54,125.33,2215.43,N/A,58641.15,1848391,PER-009
AV-2025-003072,1-589087-225,Leasing,2025-10-12,2025-10-31,2025-11-07,San José,Desamparados,Desamparados,9.898646,-84.081705,Condominio horizontal,USD,548.91,160.83,214.89,1462.96,24345.16,427002,PER-004
AV-2026-003073,7-525228,Contable,2026-01-27,2026-02-12,2026-02-19,Limón,Limón,Limón,9.965702,-83.026684,Casa de habitación,CRC,948.02,289559.27,348.67,449043.18,11336818.26,442413000,PER-004
AV-2025-003074,2-280996,Compraventa,2025-08-12,2025-08-27,2025-09-04,Alajuela,Alajuela,Alajuela,10.0316,-84.217497,Casa de habitación,CRC,543.31,849417.18,167.47,350209.85,2508114.17,522655000,PER-004
AV-2025-003075,3-708165-187,Seguro,2025-08-05,2025-08-17,2025-08-28,Cartago,La Unión,Tres Ríos,9.912017,-83.998425,Condominio horizontal,USD,511.61,262.88,374.33,1513.41,27946.23,728953,PER-001
AV-2025-003076,6-551305,Seguro,2025-10-13,2025-10-31,2025-11-05,Puntarenas,Puntarenas,Puntarenas,9.976878,-84.831321,Terreno baldío urbano,CRC,1295.12,60948.2,0.0,0.0,778714.87,79714000,PER-004
AV-2024-003077,3-752836,Garantía hipotecaria,2024-07-03,2024-07-06,2024-07-08,Cartago,Cartago,Oriental,9.861563,-83.908508,Terreno baldío urbano,CRC,331.42,468732.05,0.0,0.0,3456501.19,158804000,PER-008
AV-2026-003078,1-178359,Actualización de garantía,2026-01-31,2026-02-02,2026-02-08,San José,Desamparados,Desamparados,9.904177,-84.063361,Local comercial,CRC,919.76,551011.58,907.43,395289.2,14672410.82,880168000,PER-006
AV-2024-003079,3-271273,Leasing,2024-10-26,2024-10-29,2024-11-03,Cartago,Cartago,Oriental,9.864443,-83.928086,Casa de habitación,CRC,988.2,1136990.88,136.87,666342.83,2776324.88,1217553000,PER-005
AV-2025-003080,4-223259,Leasing,2025-05-25,2025-06-04,2025-06-14,Heredia,San Rafael,San Rafael,9.626608,-84.723782,Casa de habitación,CRC,548.41,633774.33,59.77,590300.56,478898.98,383329000,PER-003
AV-2025-003081,3-508376,Garantía hipotecaria,2023-10-28,2023-10-30,2023-11-02,Cartago,Cartago,Oriental,9.873482,-83.93006,Local comercial,CRC,186.12,889281.55,247.97,820616.57,278852.04,369280000,PER-001
AV-2025-003082,7-801677,Actualización de garantía,2025-01-31,2025-02-16,2025-02-22,Limón,Pococí,Guápiles,10.204695,-83.757083,Bodega o nave industrial,USD,4319.29,133.68,2757.62,1315.28,84561.6,4289007,PER-005
AV-2025-003083,4-750979-008,Compraventa,2023-01-12,2023-01-14,2023-01-23,Heredia,Heredia,Heredia,10.010463,-84.118984,Apartamento,USD,137.19,614.47,323.73,1434.77,28745.21,577522,PER-004
AV-2025-003084,1-840058,Seguro,2023-10-03,2023-10-08,2023-10-16,San José,Goicoechea,Guadalupe,9.950891,-84.03415,Casa de habitación,CRC,765.93,593446.91,356.88,835891.16,19155775.75,772007000,PER-003
AV-2026-003085,1-543212-261,Seguro,2026-02-13,2026-02-26,2026-03-07,San José,Goicoechea,Guadalupe,9.959186,-84.058501,Condominio horizontal,USD,397.43,281.92,311.21,1438.43,6812.56,566510,PER-001
AV-2024-003086,2-935775,Compraventa,2024-09-02,2024-09-21,2024-10-01,Alajuela,Upala,Upala,10.893248,-84.948985,Terreno baldío rural,CRC,36793.39,80413.7,0.0,0.0,0.0,2427774000,PER-007
AV-2025-003087,1-381918,Seguro,2025-12-20,2025-12-21,2025-12-28,San José,Desamparados,Desamparados,9.919388,-84.072991,Terreno baldío urbano,CRC,793.73,232263.84,0.0,0.0,0.0,184355000,PER-001
AV-2025-003088,1-283873,Garantía hipotecaria,2025-06-19,2025-06-23,2025-07-04,San José,Curridabat,Curridabat,9.919828,-84.045575,Casa de habitación,CRC,522.94,100161.39,180.02,332494.65,1266089.77,113500000,PER-009
AV-2024-003089,3-960024,Actualización de garantía,2024-03-31,2024-04-19,2024-05-01,Cartago,Cartago,Oriental,9.860482,-83.915761,Bodega o nave industrial,USD,4394.35,991.97,2057.06,1666.83,72197.29,7860030,PER-004
AV-2024-003090,4-667204,Actualización de garantía,2024-09-28,2024-10-11,2024-10-15,Heredia,Santo Domingo,Santo Domingo,9.970111,-84.101063,Casa de habitación,USD,841.14,397.75,563.15,1273.38,40661.32,1092329,PER-001
AV-2025-003091,2-169982,Actualización de garantía,2025-08-27,2025-09-05,2025-09-17,Alajuela,Alajuela,Alajuela,10.001363,-84.196767,Edificio de oficinas,USD,2714.32,985.91,4877.21,1046.35,89305.73,7868650,PER-001
AV-2024-003092,1-496740,Leasing,2024-08-14,2024-08-30,2024-09-06,San José,Tibás,San Juan,9.963571,-84.093995,Bodega o nave industrial,USD,4274.34,890.47,2626.66,1353.7,236675.15,7598556,PER-007
AV-2025-003093,5-447067,Contable,2025-07-07,2025-07-18,2025-07-25,Guanacaste,Santa Cruz,Tamarindo,10.279473,-85.827658,Casa de habitación,CRC,778.32,649887.05,347.68,568561.88,14373847.18,717872000,PER-003
AV-2025-003094,6-502854-108,Garantía hipotecaria,2023-01-03,2023-01-18,2023-01-23,Puntarenas,Quepos,Quepos,9.403389,-84.170837,Condominio horizontal,USD,436.1,516.05,127.12,1343.08,12653.75,408435,PER-006
AV-2024-003095,1-289883,Garantía hipotecaria,2024-10-12,2024-10-31,2024-11-08,San José,Pérez Zeledón,San Isidro de El General,9.342704,-83.677673,Local comercial,CRC,1748.69,594274.48,567.36,257069.71,3554765.09,1188608000,PER-005
AV-2024-003096,3-943365-237,Contable,2022-05-28,2022-06-09,2022-06-16,Cartago,La Unión,Tres Ríos,9.927059,-83.979381,Apartamento,USD,92.33,390.52,187.72,657.14,8887.11,157943,PER-006
AV-2025-003097,1-125844-122,Contable,2025-11-02,2025-11-13,2025-11-25,San José,Desamparados,Desamparados,9.085048,-83.658669,Apartamento,USD,138.28,341.25,325.9,1065.18,9726.19,404056,PER-006
AV-2025-003098,2-374243,Actualización de garantía,2025-11-03,2025-11-05,2025-11-15,Alajuela,San Carlos,Quesada,10.339362,-84.472294,Casa de habitación,CRC,313.1,365241.61,108.76,368246.71,1915545.95,156323000,PER-008
AV-2025-003099,1-742222,Actualización de garantía,2023-04-25,2023-05-11,2023-05-20,San José,Montes de Oca,San Pedro,9.931064,-84.043485,Terreno baldío urbano,CRC,1064.52,448755.98,0.0,0.0,4161065.25,481871000,PER-008
AV-2025-003100,6-571097,Leasing,2025-06-25,2025-06-26,2025-06-28,Puntarenas,Quepos,Quepos,9.408213,-84.178665,Casa de habitación,CRC,644.9,981722.02,296.56,764289.32,8640419.36,868411000,PER-007
AV-2025-003101,2-856528,Contable,2025-12-05,2025-12-15,2025-12-22,Alajuela,Upala,Upala,10.86649,-85.082881,Terreno baldío urbano,CRC,1595.67,27864.03,0.0,0.0,0.0,44462000,PER-008
AV-2025-003102,1-333082,Garantía hipotecaria,2025-08-30,2025-09-09,2025-09-16,San José,Desamparados,Desamparados,9.904541,-84.067845,Terreno baldío urbano,CRC,289.51,123192.6,0.0,0.0,0.0,35665000,PER-003
AV-2024-003103,4-308265,Seguro,2024-11-11,2024-11-15,2024-11-22,Heredia,San Rafael,San Rafael,9.997609,-84.094349,Casa de habitación,CRC,359.91,476281.38,36.14,583651.88,524701.69,193036000,PER-002
AV-2025-003104,6-371359,Leasing,2025-05-08,2025-05-26,2025-06-07,Puntarenas,Garabito,Jacó,9.608466,-84.589266,Terreno baldío rural,CRC,32619.29,88508.38,0.0,0.0,0.0,2887081000,PER-006
AV-2025-003105,2-110221-169,Leasing,2025-10-04,2025-10-06,2025-10-09,Alajuela,Alajuela,Alajuela,10.006881,-84.19832,Apartamento,USD,112.18,982.71,145.73,547.43,1014.31,191032,PER-002
AV-2025-003106,1-213115,Garantía hipotecaria,2025-10-05,2025-10-11,2025-10-13,San José,Pérez Zeledón,San Isidro de El General,9.3893,-83.709276,Casa de habitación,CRC,405.53,492724.63,277.56,296224.59,3731877.05,285767000,PER-001
AV-2025-003107,5-660503,Leasing,2025-11-16,2025-11-27,2025-12-04,Guanacaste,Carrillo,Sardinal,10.547346,-85.641134,Casa de habitación,CRC,1111.25,915782.29,167.56,314773.54,431951.16,1070838000,PER-007
AV-2025-003108,1-777764-352,Compraventa,2025-12-22,2025-12-24,2025-12-28,San José,Montes de Oca,San Pedro,9.943144,-84.057266,Apartamento,USD,125.19,457.18,84.44,994.21,1071.59,142257,PER-009
AV-2025-003109,3-469533,Contable,2025-01-13,2025-01-24,2025-02-04,Cartago,La Unión,Tres Ríos,9.923197,-83.980811,Casa de habitación,CRC,231.76,417637.81,53.97,623377.58,673509.61,131109000,PER-008
AV-2025-003110,1-180624,Garantía hipotecaria,2025-01-30,2025-02-01,2025-02-10,San José,Goicoechea,Guadalupe,9.949934,-84.047424,Terreno baldío urbano,CRC,619.68,153132.09,0.0,0.0,981285.26,95874000,PER-009
AV-2024-003111,6-490462,Leasing,2024-09-30,2024-10-10,2024-10-15,Puntarenas,Garabito,Jacó,9.652998,-84.611181,Terreno baldío urbano,CRC,227.78,291382.0,0.0,0.0,0.0,66371000,PER-005
AV-2025-003112,4-892369-089,Garantía hipotecaria,2025-07-26,2025-08-06,2025-08-10,Heredia,Heredia,Heredia,9.984007,-84.118559,Condominio horizontal,USD,463.37,425.05,0.0,0.0,2960.17,199916,PER-003
AV-2024-003113,2-170729,Garantía hipotecaria,2024-10-06,2024-10-17,2024-10-20,Alajuela,Alajuela,Alajuela,10.026578,-84.200024,Casa de habitación,CRC,238.88,816328.79,38.32,478477.97,926289.51,214266000,PER-001
AV-2025-003114,2-121573,Seguro,2025-12-16,2025-12-24,2026-01-02,Alajuela,Atenas,Atenas,9.989706,-84.421231,Finca agrícola,CRC,80062.27,74027.22,7112.23,562436.97,126588021.93,10053556000,PER-001
AV-2026-003115,1-275329,Leasing,2026-02-13,2026-02-14,2026-02-21,San José,San José,Carmen,9.927229,-84.076759,Local comercial,CRC,1431.94,1057585.94,2225.62,528751.93,34048355.91,2725249000,PER-008
AV-2025-003116,1-436513,Garantía hipotecaria,2023-01-31,2023-02-01,2023-02-08,San José,Curridabat,Curridabat,9.930277,-84.038538,Casa de habitación,USD,990.93,718.86,129.71,650.61,1476.88,723985,PER-007
AV-2025-003117,1-953058,Actualización de garantía,2025-03-14,2025-03-31,2025-04-05,San José,Goicoechea,Guadalupe,9.940087,-84.056494,Local comercial,CRC,276.06,3341944.22,288.46,413210.94,7620622.6,1049393000,PER-003
AV-2024-003118,1-495036,Leasing,2024-12-01,2024-12-13,2024-12-18,San José,San José,Carmen,9.945458,-84.076158,Casa de habitación,CRC,427.84,514659.46,252.26,595153.41,4856619.26,375182000,PER-004
AV-2025-003119,1-718379,Garantía hipotecaria,2025-05-19,2025-05-28,2025-06-07,San José,Desamparados,Desamparados,9.947484,-84.646999,Bodega o nave industrial,USD,15623.02,335.86,5363.59,1330.1,489027.73,12870286,PER-004
AV-2025-003120,7-329132-271,Garantía hipotecaria,2025-07-18,2025-07-25,2025-08-04,Limón,Talamanca,Cahuita,9.708888,-82.88481,Apartamento,USD,87.81,2720.93,262.32,1258.69,16604.29,585709,PER-006
AV-2024-003121,7-724963,Garantía hipotecaria,2024-10-02,2024-10-21,2024-11-02,Limón,Limón,Limón,10.014079,-83.021873,Casa de habitación,CRC,601.34,488070.7,216.92,722212.94,3980451.92,454139000,PER-007
AV-2025-003122,1-456902,Garantía hipotecaria,2025-12-09,2025-12-28,2025-12-31,San José,Goicoechea,Guadalupe,9.940642,-84.047093,Casa de habitación,USD,659.59,237.56,317.45,1618.62,23053.32,693576,PER-001
AV-2025-003123,4-452724,Garantía hipotecaria,2025-04-27,2025-05-17,2025-05-29,Heredia,San Rafael,San Rafael,10.007191,-84.088008,Terreno baldío urbano,CRC,541.54,109094.39,0.0,0.0,0.0,59079000,PER-007
AV-2025-003124,5-894435-111,Actualización de garantía,2025-10-15,2025-10-15,2025-10-22,Guanacaste,Carrillo,Sardinal,10.48019,-85.685445,Apartamento,USD,150.66,2924.75,238.29,601.01,7688.47,591546,PER-008
AV-2024-003125,4-427899-200,Leasing,2024-09-14,2024-10-02,2024-10-03,Heredia,Santo Domingo,Santo Domingo,9.975042,-84.083397,Condominio horizontal,USD,297.05,228.2,94.44,1669.77,559.32,226039,PER-007
AV-2025-003126,1-409721,Actualización de garantía,2024-12-19,2025-01-07,2025-01-09,San José,Curridabat,Curridabat,9.918539,-84.046169,Casa de habitación,CRC,687.9,579252.96,132.31,422134.6,1612980.75,455934000,PER-002
AV-2025-003127,4-947052-175,Leasing,2025-06-10,2025-06-13,2025-06-20,Heredia,San Rafael,San Rafael,10.089729,-84.993821,Condominio horizontal,USD,512.94,449.59,233.84,657.52,10510.7,394878,PER-003
AV-2024-003128,2-529016,Seguro,2024-09-15,2024-10-03,2024-10-06,Alajuela,Upala,Upala,10.886564,-84.94225,Finca agrícola,CRC,248670.19,5052.83,0.0,0.0,0.0,1256488000,PER-009
AV-2025-003129,7-275728,Actualización de garantía,2025-02-14,2025-02-14,2025-02-25,Limón,Limón,Limón,10.023155,-83.038698,Casa de habitación,CRC,356.52,404675.81,135.57,256427.13,1307558.88,180346000,PER-006
AV-2025-003130,1-114612-368,Garantía hipotecaria,2025-06-21,2025-07-02,2025-07-03,San José,Escazú,Escazú,9.925285,-84.13505,Apartamento,USD,170.94,744.01,507.06,531.64,11910.97,408665,PER-007
AV-2024-003131,1-582833-099,Actualización de garantía,2023-10-06,2023-10-15,2023-10-23,San José,Goicoechea,Guadalupe,9.945877,-84.063152,Apartamento,USD,135.11,307.42,328.84,921.96,21035.78,365749,PER-002
AV-2026-003132,1-339661,Compraventa,2024-01-11,2024-01-16,2024-01-22,San José,San José,Carmen,9.942435,-84.075858,Casa de habitación,CRC,278.6,503548.26,177.85,818657.36,6668964.44,292556000,PER-003
AV-2025-003133,2-210004,Contable,2025-03-16,2025-04-02,2025-04-11,Alajuela,Upala,Upala,10.978668,-85.042339,Terreno baldío rural,CRC,25482.15,28122.09,0.0,0.0,0.0,716611000,PER-005
AV-2025-003134,1-306915,Leasing,2025-07-10,2025-07-24,2025-07-28,San José,Puriscal,Santiago,9.884771,-84.270498,Finca agrícola,CRC,95187.59,23779.05,13173.58,355522.7,53058503.02,7000036000,PER-004
AV-2025-003135,1-224254,Leasing,2025-08-05,2025-08-10,2025-08-18,San José,Goicoechea,Guadalupe,9.946005,-84.065704,Casa de habitación,CRC,236.87,514871.55,55.21,592639.83,1153441.19,155831000,PER-005
AV-2024-003136,1-336492,Contable,2023-02-15,2023-02-26,2023-03-03,San José,Curridabat,Curridabat,9.90349,-84.039851,Bodega o nave industrial,USD,8939.06,580.9,3905.33,1360.76,180436.33,10687353,PER-007
AV-2024-003137,6-983218,Contable,2024-07-31,2024-08-11,2024-08-20,Puntarenas,Puntarenas,Puntarenas,9.992693,-84.851103,Local comercial,USD,2115.14,124.76,3446.06,972.24, ,3835591,PER-007
AV-2025-003138,4-147822,Garantía hipotecaria,2022-05-22,2022-05-25,2022-05-26,Heredia,Heredia,Heredia,9.998121,-84.115545,Local comercial,CRC,1790.65,1026643.15,2775.69,809991.72,102976193.94,4189621000,PER-007
AV-2026-003139,3-564612,Actualización de garantía,2026-02-19,2026-02-20,2026-02-22,Cartago,La Unión,Tres Ríos,9.912891,-83.97577,Casa de habitación,CRC,461.87,547746.5,307.28,423720.06,3435140.96,386624000,PER-006
AV-2024-003140,7-565687-029,Compraventa,2024-09-26,2024-10-09,2024-10-18,Limón,Talamanca,Cahuita,9.728169,-82.824871,Condominio horizontal,USD,154.14,453.91,99.34,1542.67,4799.15,228014,PER-002
AV-2024-003141,1-720229,Leasing,2024-07-11,2024-07-15,2024-07-16,San José,Escazú,Escazú,9.93288,-84.143267,Casa de habitación,CRC,766.43,728331.03,365.56,811178.86,15390741.56,870140000,PER-001
AV-2024-003142,4-524599-041,Garantía hipotecaria,2024-10-10,2024-10-24,2024-10-28,Heredia,San Rafael,San Rafael,10.036461,-84.084477,Apartamento,CRC,182.75,736204.96,414.15,575608.67,13120907.58,386051000,PER-003
AV-2025-003143,2-734596,Leasing,2025-06-01,2025-06-04,2025-06-08,Alajuela,Alajuela,Alajuela,10.017908,-84.215584,Casa de habitación,CRC,332.55,712854.78,35.11,330209.22,451741.09,249105000,PER-009
AV-2025-003144,1-419563,Garantía hipotecaria,2025-06-26,2025-07-06,2025-07-12,San José,Desamparados,Desamparados,9.883609,-84.068486,Casa de habitación,CRC,793.1,846170.38,544.59,497687.62,8637267.8,950771000,PER-005
AV-2024-003145,1-755630-248,Leasing,2024-09-04,2024-09-17,2024-09-20,San José,Santa Ana,Santa Ana,9.92469,-84.183281,Apartamento,USD,64.83,930.04,155.55,1168.15,1820.51,243821,PER-005
AV-2025-003146,1-575913,Leasing,2025-08-08,2025-08-15,2025-08-17,San José,Tibás,San Juan,9.95894,-84.091722,Edificio de oficinas,USD,623.41,527.19,319.81,1435.84,22736.0,810588,PER-002
AV-2025-003147,1-493967,Garantía hipotecaria,2025-11-15,2025-11-18,2025-11-23,San José,San José,Carmen,9.943245,-84.082023,Casa de habitación,CRC,278.85,1075092.75,35.04,542478.53,1056420.11,319854000,PER-001
AV-2024-003148,4-471647,Actualización de garantía,2021-12-15,2022-01-04,2022-01-06,Heredia,San Rafael,San Rafael,10.035558,-84.084429,Casa de habitación,USD,340.36,392.4,116.91,1345.61,1943.93,292816,PER-003
AV-2025-003149,6-542781,Leasing,2025-11-22,2025-12-03,2025-12-14,Puntarenas,Quepos,Quepos,9.414297,-84.175462,Casa de habitación,CRC,385.06,998003.73,71.48,540812.02,2712715.62,425661000,PER-001
AV-2025-003150,1-850454,Leasing,2025-02-06,2025-02-19,2025-03-03,San José,Curridabat,Curridabat,9.921324,-84.030325,Casa de habitación,CRC,347.15,631400.21,147.2,845729.61,396163.9,344078000,PER-009
AV-2024-003151,3-539779,Actualización de garantía,2024-10-20,2024-11-02,2024-11-12,Cartago,Paraíso,Paraíso,9.819387,-83.848198,Casa de habitación,CRC,304.76,586670.5,179.59,482855.1,1160346.38,266670000,PER-001
AV-2024-003152,3-319698,Actualización de garantía,2024-10-29,2024-11-09,2024-11-20,Cartago,Paraíso,Paraíso,9.810328,-83.858473,Bodega o nave industrial,USD,1439.76,366.43,815.56,763.13,49692.19,1199642,PER-002
AV-2025-003153,4-908508,Contable,2025-10-03,2025-10-09,2025-10-19,Heredia,Sarapiquí,Puerto Viejo,10.38524,-83.951015,Terreno baldío rural,CRC,9057.1,40201.99,0.0,0.0,0.0,364113000,PER-004
AV-2025-003154,4-322304,Garantía hipotecaria,2025-05-16,2025-05-24,2025-06-04,Heredia,Heredia,Heredia,9.995049,-84.121314,Casa de habitación,CRC,337.56,1249438.53,109.0,515569.25,3065012.08,481023000,PER-007
AV-2025-003155,6-151924,Seguro,2025-03-21,2025-04-01,2025-04-03,Puntarenas,Puntarenas,Puntarenas,9.972715,-84.838307,Casa de habitación,CRC,646.42,2040510.29,414.1,324157.46,749038.41,1454009000,PER-003
AV-2024-003156,1-598076-197,Seguro,2024-08-04,2024-08-08,2024-08-20,San José,Santa Ana,Santa Ana,9.155031,-84.625448,Apartamento,USD,183.56,1001.08,345.48,1122.68,15522.92,587145,PER-001
AV-2025-003157,4-544990,Garantía hipotecaria,2025-09-12,2025-09-29,2025-10-09,Heredia,Heredia,Heredia,9.997503,-84.123373,Local comercial,CRC,1427.35,843121.85,2245.58,313506.14,17146220.33,1924579000,PER-005
AV-2025-003158,4-603648,Contable,2025-02-22,2025-03-05,2025-03-16,Heredia,Santo Domingo,Santo Domingo,9.977544,-84.089724,Casa de habitación,CRC,493.25,385294.4,258.12,297993.53,3746822.66,270711000,PER-001
AV-2025-003159,2-329588,Compraventa,2025-11-21,2025-11-29,2025-11-30,Alajuela,Grecia,Grecia,10.045533,-84.297776,Casa de habitación,CRC,641.96,60345.03,386.6,505922.14,3550129.44,237879000,PER-008
AV-2025-003160,5-715659,Contable,2025-09-25,2025-10-06,2025-10-12,Guanacaste,Nicoya,Nicoya,10.107843,-85.459701,Terreno baldío urbano,CRC,621.42,162982.09,0.0,0.0,0.0,101280000,PER-006
