id_avaluo_marzo,id_avaluo_abril,categoria
AV-2026-003906,AV-2026-003906,CUMPLE
AV-2025-003907,AV-2025-003907,CORREGIDO
AV-2025-003908,AV-2025-003908,CUMPLE
AV-2026-003909,AV-2026-003909,PERSISTENTE
AV-2025-003910,AV-2025-003910,PERSISTENTE
AV-2025-003911,AV-2025-003911,CUMPLE
AV-2024-003912,AV-2024-003912,CUMPLE
AV-2026-003913,AV-2026-003913,CUMPLE
AV-2025-003914,AV-2025-003914,CUMPLE
AV-2024-003915,AV-2024-003915,CUMPLE
AV-2024-003916,AV-2024-003916,CORREGIDO
AV-2024-003917,AV-2024-003917,CUMPLE
AV-2025-003918,AV-2025-003918,CUMPLE
AV-2025-003919,AV-2025-003919,CUMPLE
AV-2025-003920,AV-2025-003920,CUMPLE
AV-2025-003921,AV-2025-003921,CUMPLE
AV-2024-003922,AV-2024-003922,CORREGIDO
AV-2025-003923,AV-2025-003923,CUMPLE
AV-2025-003924,AV-2025-003924,CORREGIDO
AV-2024-003925,AV-2024-003925,CORREGIDO
AV-2024-003926,AV-2024-003926,PERSISTENTE
AV-2025-003927,AV-2025-003927,CUMPLE
AV-2024-003928,AV-2024-003928,PERSISTENTE
AV-2024-003929,AV-2024-003929,CUMPLE
AV-2025-003930,AV-2025-003930,CUMPLE
AV-2025-003931,,SALIO_CUMPLIENDO
AV-2025-003932,AV-2025-003932,CUMPLE
AV-2025-003933,AV-2025-003933,PERSISTENTE
AV-2025-003934,AV-2025-003934,CUMPLE
AV-2025-003935,AV-2025-003935,CORREGIDO
AV-2024-003936,AV-2024-003936,NUEVO
AV-2026-003937,AV-2026-003937,CUMPLE
AV-2025-003938,AV-2025-003938,CUMPLE
AV-2025-003939,AV-2025-003939,CUMPLE
AV-2025-003940,,SALIO_CUMPLIENDO
AV-2024-003941,AV-2024-003941,NUEVO
AV-2025-003942,AV-2025-003942,CORREGIDO
AV-2025-003943,AV-2025-003943,CORREGIDO
AV-2025-003944,AV-2025-003944,CUMPLE
AV-2025-003945,AV-2025-003945,CUMPLE
AV-2025-003946,AV-2025-003946,CORREGIDO
AV-2024-003947,AV-2024-003947,CUMPLE
AV-2024-003948,AV-2024-003948,CUMPLE
AV-2024-003949,AV-2024-003949,CUMPLE
AV-2025-003950,AV-2025-003950,CORREGIDO
AV-2024-003951,AV-2024-003951,CUMPLE
AV-2025-003952,AV-2025-003952,CUMPLE
AV-2026-003953,AV-2026-003953,PERSISTENTE
AV-2026-003954,AV-2026-003954,CUMPLE
AV-2024-003955,AV-2024-003955,CUMPLE
AV-2024-003956,AV-2024-003956,CUMPLE
AV-2025-003957,,SALIO
AV-2025-003958,AV-2025-003958,CUMPLE
AV-2025-003959,AV-2025-003959,CUMPLE
AV-2025-003960,AV-2025-003960,CUMPLE
AV-2024-003961,AV-2024-003961,PERSISTENTE
AV-2025-003962,AV-2025-003962,CUMPLE
AV-2025-003963,AV-2025-003963,CUMPLE
AV-2026-003964,AV-2026-003964,CUMPLE
AV-2026-003965,AV-2026-003965,CORREGIDO
AV-2025-003966,AV-2025-003966,CUMPLE
AV-2025-003967,AV-2025-003967,CUMPLE
AV-2024-003968,AV-2024-003968,CUMPLE
AV-2025-003969,AV-2025-003969,CORREGIDO
AV-2025-003970,AV-2025-003970,CORREGIDO
AV-2025-003971,AV-2025-003971,CUMPLE
AV-2025-003972,AV-2025-003972,CORREGIDO
AV-2024-003973,,SALIO
AV-2024-003974,AV-2024-003974,PERSISTENTE
AV-2024-003975,AV-2024-003975,CUMPLE
AV-2026-003976,,SALIO
AV-2024-003977,AV-2024-003977,CORREGIDO
AV-2025-003978,AV-2025-003978,CORREGIDO
AV-2025-003979,AV-2025-003979,CUMPLE
AV-2025-003980,AV-2025-003980,CUMPLE
AV-2025-003981,AV-2025-003981,CUMPLE
AV-2024-003982,AV-2024-003982,CUMPLE
AV-2025-003983,AV-2025-003983,CUMPLE
AV-2025-003984,AV-2025-003984,CUMPLE
AV-2024-003985,AV-2024-003985,CUMPLE
AV-2025-003986,AV-2025-003986,CUMPLE
AV-2026-003987,AV-2026-003987,CUMPLE
AV-2025-003988,AV-2025-003988,CUMPLE
AV-2025-003989,AV-2025-003989,CUMPLE
AV-2025-003990,AV-2025-003990,PERSISTENTE
AV-2025-003991,AV-2025-003991,CUMPLE
AV-2025-003992,AV-2025-003992,CUMPLE
AV-2025-003993,AV-2025-003993,CUMPLE
AV-2025-003994,AV-2025-003994,CUMPLE
AV-2026-003995,AV-2026-003995,CUMPLE
AV-2025-003996,AV-2025-003996,CUMPLE
AV-2025-003997,AV-2025-003997,CUMPLE
AV-2024-003998,AV-2024-003998,CUMPLE
AV-2025-003999,AV-2025-003999,CUMPLE
AV-2026-004000,AV-2026-004000,CUMPLE
,AV-2026-004001,ENTRA_CUMPLIENDO
,AV-2026-004002,ENTRA_CUMPLIENDO
,AV-2026-004003,ENTRA_CUMPLIENDO
,AV-2026-004004,ENTRA_CUMPLIENDO
,AV-2026-004005,ENTRA_CUMPLIENDO
,AV-2026-004006,ENTRA_CUMPLIENDO
,AV-2026-004007,ENTRA_CUMPLIENDO
,AV-2026-004008,ENTRA_CUMPLIENDO
,AV-2026-004009,ENTRA_CUMPLIENDO
,AV-2026-004010,NUEVO
,AV-2026-004011,ENTRA_CUMPLIENDO
,AV-2026-004012,NUEVO
,AV-2026-004013,ENTRA_CUMPLIENDO
,AV-2026-004014,ENTRA_CUMPLIENDO
,AV-2026-004015,ENTRA_CUMPLIENDO
,AV-2026-004016,ENTRA_CUMPLIENDO
,AV-2026-004017,ENTRA_CUMPLIENDO
,AV-2026-004018,ENTRA_CUMPLIENDO
,AV-2026-004019,ENTRA_CUMPLIENDO
,AV-2026-004020,ENTRA_CUMPLIENDO
,AV-2026-004021,ENTRA_CUMPLIENDO
,AV-2026-004022,ENTRA_CUMPLIENDO
,AV-2026-004023,ENTRA_CUMPLIENDO
,AV-2026-004024,ENTRA_CUMPLIENDO
,AV-2026-004025,ENTRA_CUMPLIENDO
,AV-2026-004026,ENTRA_CUMPLIENDO
,AV-2026-004027,ENTRA_CUMPLIENDO
,AV-2026-004028,ENTRA_CUMPLIENDO
,AV-2026-004029,ENTRA_CUMPLIENDO
,AV-2026-004030,ENTRA_CUMPLIENDO
,AV-2026-004031,ENTRA_CUMPLIENDO
,AV-2026-004032,ENTRA_CUMPLIENDO
,AV-2026-004033,ENTRA_CUMPLIENDO
,AV-2026-004034,ENTRA_CUMPLIENDO
,AV-2026-004035,ENTRA_CUMPLIENDO
,AV-2026-004036,ENTRA_CUMPLIENDO
,AV-2026-004037,ENTRA_CUMPLIENDO
,AV-2026-004038,ENTRA_CUMPLIENDO
,AV-2026-004039,NUEVO
,AV-2026-004040,ENTRA_CUMPLIENDO
,AV-2026-004041,ENTRA_CUMPLIENDO
,AV-2026-004042,ENTRA_CUMPLIENDO
,AV-2026-004043,ENTRA_CUMPLIENDO
,AV-2026-004044,ENTRA_CUMPLIENDO
,AV-2026-004045,ENTRA_CUMPLIENDO
,AV-2026-004046,ENTRA_CUMPLIENDO
,AV-2026-004047,ENTRA_CUMPLIENDO
,AV-2026-004048,NUEVO
,AV-2026-004049,ENTRA_CUMPLIENDO
,AV-2026-004050,ENTRA_CUMPLIENDO
,AV-2026-004051,ENTRA_CUMPLIENDO
,AV-2026-004052,ENTRA_CUMPLIENDO
,AV-2026-004053,ENTRA_CUMPLIENDO
,AV-2026-004054,ENTRA_CUMPLIENDO
,AV-2026-004055,ENTRA_CUMPLIENDO
,AV-2026-004056,ENTRA_CUMPLIENDO
,AV-2026-004057,ENTRA_CUMPLIENDO
,AV-2026-004058,ENTRA_CUMPLIENDO
,AV-2026-004059,ENTRA_CUMPLIENDO
,AV-2026-004060,ENTRA_CUMPLIENDO
,AV-2026-004061,ENTRA_CUMPLIENDO
,AV-2026-004062,ENTRA_CUMPLIENDO
,AV-2026-004063,ENTRA_CUMPLIENDO
,AV-2026-004064,ENTRA_CUMPLIENDO
,AV-2026-004065,ENTRA_CUMPLIENDO
,AV-2026-004066,ENTRA_CUMPLIENDO
,AV-2026-004067,ENTRA_CUMPLIENDO
,AV-2026-004068,ENTRA_CUMPLIENDO
,AV-2026-004069,ENTRA_CUMPLIENDO
,AV-2026-004070,ENTRA_CUMPLIENDO
,AV-2026-004071,ENTRA_CUMPLIENDO
,AV-2026-004072,ENTRA_CUMPLIENDO
,AV-2026-004073,ENTRA_CUMPLIENDO
,AV-2026-004074,ENTRA_CUMPLIENDO
,AV-2026-004075,ENTRA_CUMPLIENDO
,AV-2026-004076,ENTRA_CUMPLIENDO
,AV-2026-004077,ENTRA_CUMPLIENDO
,AV-2026-004078,ENTRA_CUMPLIENDO
,AV-2026-004079,ENTRA_CUMPLIENDO
,AV-2026-004080,ENTRA_CUMPLIENDO
,AV-2026-004081,ENTRA_CUMPLIENDO
,AV-2026-004082,ENTRA_CUMPLIENDO
,AV-2026-004083,ENTRA_CUMPLIENDO
,AV-2026-004084,ENTRA_CUMPLIENDO
,AV-2026-004085,ENTRA_CUMPLIENDO
,AV-2026-004086,ENTRA_CUMPLIENDO
,AV-2026-004087,ENTRA_CUMPLIENDO
,AV-2026-004088,ENTRA_CUMPLIENDO
,AV-2026-004089,NUEVO
,AV-2026-004090,ENTRA_CUMPLIENDO
,AV-2026-004091,ENTRA_CUMPLIENDO
,AV-2026-004092,ENTRA_CUMPLIENDO
,AV-2026-004093,ENTRA_CUMPLIENDO
,AV-2026-004094,ENTRA_CUMPLIENDO
,AV-2026-004095,ENTRA_CUMPLIENDO
,AV-2026-004096,ENTRA_CUMPLIENDO
,AV-2026-004097,ENTRA_CUMPLIENDO
,AV-2026-004098,ENTRA_CUMPLIENDO
,AV-2026-004099,ENTRA_CUMPLIENDO
,AV-2026-004100,ENTRA_CUMPLIENDO
,AV-2026-004101,ENTRA_CUMPLIENDO
,AV-2026-004102,ENTRA_CUMPLIENDO
,AV-2026-004103,ENTRA_CUMPLIENDO
,AV-2026-004104,ENTRA_CUMPLIENDO
,AV-2026-004105,ENTRA_CUMPLIENDO
,AV-2026-004106,ENTRA_CUMPLIENDO
,AV-2026-004107,ENTRA_CUMPLIENDO
,AV-2026-004108,ENTRA_CUMPLIENDO
,AV-2026-004109,ENTRA_CUMPLIENDO
,AV-2026-004110,ENTRA_CUMPLIENDO
,AV-2026-004111,ENTRA_CUMPLIENDO
,AV-2026-004112,ENTRA_CUMPLIENDO
,AV-2026-004113,ENTRA_CUMPLIENDO
,AV-2026-004114,ENTRA_CUMPLIENDO
,AV-2026-004115,ENTRA_CUMPLIENDO
,AV-2026-004116,ENTRA_CUMPLIENDO
,AV-2026-004117,ENTRA_CUMPLIENDO
,AV-2026-004118,ENTRA_CUMPLIENDO
,AV-2026-004119,ENTRA_CUMPLIENDO
,AV-2026-004120,ENTRA_CUMPLIENDO
,AV-2026-004121,ENTRA_CUMPLIENDO
,AV-2026-004122,ENTRA_CUMPLIENDO
,AV-2026-004123,ENTRA_CUMPLIENDO
,AV-2026-004124,ENTRA_CUMPLIENDO
,AV-2026-004125,ENTRA_CUMPLIENDO
,AV-2026-004126,ENTRA_CUMPLIENDO
,AV-2026-004127,ENTRA_CUMPLIENDO
,AV-2026-004128,ENTRA_CUMPLIENDO
,AV-2026-004129,ENTRA_CUMPLIENDO
,AV-2026-004130,NUEVO
,AV-2026-004131,ENTRA_CUMPLIENDO
,AV-2026-004132,ENTRA_CUMPLIENDO
,AV-2026-004133,ENTRA_CUMPLIENDO
,AV-2026-004134,ENTRA_CUMPLIENDO
,AV-2026-004135,ENTRA_CUMPLIENDO
,AV-2026-004136,ENTRA_CUMPLIENDO
,AV-2026-004137,ENTRA_CUMPLIENDO
,AV-2026-004138,ENTRA_CUMPLIENDO
,AV-2026-004139,ENTRA_CUMPLIENDO
,AV-2026-004140,ENTRA_CUMPLIENDO
,AV-2026-004141,ENTRA_CUMPLIENDO
,AV-2026-004142,ENTRA_CUMPLIENDO
,AV-2026-004143,ENTRA_CUMPLIENDO
,AV-2026-004144,ENTRA_CUMPLIENDO
,AV-2026-004145,ENTRA_CUMPLIENDO
,AV-2026-004146,ENTRA_CUMPLIENDO
,AV-2026-004147,ENTRA_CUMPLIENDO
,AV-2026-004148,ENTRA_CUMPLIENDO
,AV-2026-004149,NUEVO
,AV-2026-004150,ENTRA_CUMPLIENDO
,AV-2026-004151,ENTRA_CUMPLIENDO
,AV-2026-004152,ENTRA_CUMPLIENDO
,AV-2026-004153,ENTRA_CUMPLIENDO
,AV-2026-004154,ENTRA_CUMPLIENDO
,AV-2026-004155,ENTRA_CUMPLIENDO
,AV-2026-004156,ENTRA_CUMPLIENDO
,AV-2026-004157,NUEVO
,AV-2026-004158,ENTRA_CUMPLIENDO
,AV-2026-004159,ENTRA_CUMPLIENDO
,AV-2026-004160,ENTRA_CUMPLIENDO
,AV-2026-004161,ENTRA_CUMPLIENDO
,AV-2026-004162,ENTRA_CUMPLIENDO
,AV-2026-004163,ENTRA_CUMPLIENDO
,AV-2026-004164,ENTRA_CUMPLIENDO
,AV-2026-004165,ENTRA_CUMPLIENDO
,AV-2026-004166,ENTRA_CUMPLIENDO
,AV-2026-004167,ENTRA_CUMPLIENDO
,AV-2026-004168,ENTRA_CUMPLIENDO
,AV-2026-004169,ENTRA_CUMPLIENDO
,AV-2026-004170,NUEVO
,AV-2026-004171,ENTRA_CUMPLIENDO
,AV-2026-004172,ENTRA_CUMPLIENDO
,AV-2026-004173,ENTRA_CUMPLIENDO
,AV-2026-004174,ENTRA_CUMPLIENDO
,AV-2026-004175,ENTRA_CUMPLIENDO
,AV-2026-004176,ENTRA_CUMPLIENDO
,AV-2026-004177,NUEVO
,AV-2026-004178,ENTRA_CUMPLIENDO
,AV-2026-004179,ENTRA_CUMPLIENDO
,AV-2026-004180,ENTRA_CUMPLIENDO
,AV-2026-004181,ENTRA_CUMPLIENDO
,AV-2026-004182,ENTRA_CUMPLIENDO
,AV-2026-004183,ENTRA_CUMPLIENDO
,AV-2026-004184,ENTRA_CUMPLIENDO
,AV-2026-004185,ENTRA_CUMPLIENDO
,AV-2026-004186,ENTRA_CUMPLIENDO
,AV-2026-004187,ENTRA_CUMPLIENDO
,AV-2026-004188,ENTRA_CUMPLIENDO
,AV-2026-004189,ENTRA_CUMPLIENDO
,AV-2026-004190,ENTRA_CUMPLIENDO
,AV-2026-004191,ENTRA_CUMPLIENDO
,AV-2026-004192,ENTRA_CUMPLIENDO
,AV-2026-004193,ENTRA_CUMPLIENDO
,AV-2026-004194,ENTRA_CUMPLIENDO
,AV-2026-004195,ENTRA_CUMPLIENDO
,AV-2026-004196,ENTRA_CUMPLIENDO
,AV-2026-004197,ENTRA_CUMPLIENDO
,AV-2026-004198,ENTRA_CUMPLIENDO
,AV-2026-004199,ENTRA_CUMPLIENDO
,AV-2026-004200,NUEVO
