sk_corte,sk_fecha_valor,sk_geografia,sk_tipologia,sk_perito,sk_confiabilidad,id_avaluo,numero_finca,corte,moneda,finalidad,fecha_valor,nivel_confiabilidad,credito_atribuible,tiene_credito,valor_garantia,saldo,ltv,dias_antiguedad,n_bloquea,n_revisa,saldo_equivalente_crc,exposicion_no_confiable
2,20251003,19,6,4,1,AV-2025-002253,4-788353,2026-04,CRC,Garantía hipotecaria,2025-10-03,CONFIABLE,true,true,9685956000.00,5475404685.88,0.5653,209,0,0,5475404685.88,
2,20251003,21,3,2,1,AV-2025-001438,7-806092,2026-04,CRC,Leasing,2025-10-03,CONFIABLE,true,true,463319000.00,232449862.30,0.5017,209,0,0,232449862.3,
2,20251003,27,2,6,1,AV-2025-003370,1-537059,2026-04,USD,Leasing,2025-10-03,CONFIABLE,true,true,11896839.00,7027370.32,0.5907,209,0,0,3583958863.2000003,
2,20251003,27,9,6,1,AV-2025-000765,1-245875,2026-04,CRC,Actualización de garantía,2025-10-03,CONFIABLE,true,true,98801000.00,48408325.94,0.49,209,0,0,48408325.94,
2,20251004,3,8,1,1,AV-2025-002005,2-176229,2026-04,CRC,Garantía hipotecaria,2025-10-04,CONFIABLE,true,true,1286125000.00,747508661.62,0.5812,208,0,0,747508661.62,
2,20251004,8,3,9,1,AV-2025-000205,3-161975,2026-04,CRC,Actualización de garantía,2025-10-04,CONFIABLE,true,true,314352000.00,245942042.01,0.7824,208,0,0,245942042.01,
2,20251004,10,6,8,1,AV-2025-000336,3-805374,2026-04,CRC,Garantía hipotecaria,2025-10-04,CONFIABLE,true,true,2236505000.00,1778556215.82,0.7952,208,0,0,1778556215.82,
2,20251004,14,1,3,1,AV-2025-000389,5-449581-151,2026-04,USD,Leasing,2025-10-04,CONFIABLE,true,true,357396.00,221473.35,0.6197,208,0,0,112951408.5,
2,20251004,17,9,2,2,AV-2025-001798,4-255242,2026-04,CRC,Actualización de garantía,2025-10-04,REVISAR,true,true,50215000.00,25647083.80,0.5107,208,0,1,25647083.8,
2,20251004,27,1,9,1,AV-2025-000402,1-103029-211,2026-04,USD,Actualización de garantía,2025-10-04,CONFIABLE,true,true,374723.00,189884.70,0.5067,208,0,0,96841197.0,
2,20251004,28,3,1,1,AV-2025-003810,1-515369,2026-04,CRC,Garantía hipotecaria,2025-10-04,CONFIABLE,true,true,273685000.00,212308387.66,0.7757,208,0,0,212308387.66,
2,20251005,5,3,1,1,AV-2025-002112,2-790108,2026-04,CRC,Garantía hipotecaria,2025-10-05,CONFIABLE,true,true,532219000.00,237162500.87,0.4456,207,0,0,237162500.87,
2,20251005,11,3,6,1,AV-2025-000284,5-834174,2026-04,CRC,Leasing,2025-10-05,CONFIABLE,true,true,302460000.00,215360162.74,0.712,207,0,0,215360162.74,
2,20251005,13,6,2,1,AV-2025-003237,5-896444,2026-04,USD,Actualización de garantía,2025-10-05,CONFIABLE,true,true,37237147.00,29582270.84,0.7944,207,0,0,15086958128.4,
2,20251005,16,1,6,1,AV-2025-001336,4-610678-374,2026-04,USD,Contable,2025-10-05,CONFIABLE,true,false,176705.00,,,207,0,0,,
2,20251005,25,4,8,1,AV-2025-001263,6-755533-152,2026-04,USD,Leasing,2025-10-05,CONFIABLE,true,true,380908.00,212686.65,0.5584,207,0,0,108470191.5,
2,20251005,34,3,4,1,AV-2025-001585,1-284836,2026-04,CRC,Leasing,2025-10-05,CONFIABLE,true,true,360867000.00,260640155.74,0.7223,207,0,0,260640155.74,
2,20251005,35,3,5,1,AV-2025-002887,1-234128,2026-04,CRC,Leasing,2025-10-05,CONFIABLE,true,true,995209000.00,805873381.07,0.8098,207,0,0,805873381.07,
2,20251006,1,1,2,1,AV-2025-003105,2-110221-169,2026-04,USD,Leasing,2025-10-06,CONFIABLE,true,true,191032.00,93456.72,0.4892,206,0,0,47662927.2,
2,20251006,8,3,5,1,AV-2025-002539,3-766200,2026-04,CRC,Leasing,2025-10-06,CONFIABLE,true,true,540876000.00,239619050.49,0.443,206,0,0,239619050.49,
2,20251006,13,7,6,1,AV-2025-000822,5-957412,2026-04,CRC,Contable,2025-10-06,CONFIABLE,true,false,301180000.00,,,206,0,0,,
2,20251006,13,9,6,1,AV-2025-003160,5-715659,2026-04,CRC,Contable,2025-10-06,CONFIABLE,true,false,101280000.00,,,206,0,0,,
2,20251006,17,3,6,1,AV-2025-002618,4-109224,2026-04,CRC,Actualización de garantía,2025-10-06,CONFIABLE,true,true,331446000.00,240232251.63,0.7248,206,0,0,240232251.63,
2,20251006,25,4,7,1,AV-2025-003392,6-123070-165,2026-04,CRC,Actualización de garantía,2025-10-06,CONFIABLE,true,true,75686000.00,44118346.69,0.5829,206,0,0,44118346.69,
2,20251006,28,1,1,1,AV-2025-002117,1-143949-368,2026-04,USD,Actualización de garantía,2025-10-06,CONFIABLE,true,true,366374.00,261410.77,0.7135,206,0,0,133319492.69999999,
2,20251006,28,3,5,1,AV-2025-003693,1-173772,2026-04,USD,Leasing,2025-10-06,CONFIABLE,true,true,657220.00,381622.25,0.5807,206,0,0,194627347.5,
2,20251006,31,6,8,1,AV-2025-003177,1-128467,2026-04,CRC,Actualización de garantía,2025-10-06,CONFIABLE,true,true,5965782000.00,4256887743.97,0.7136,206,0,0,4256887743.97,
2,20251006,34,1,4,1,AV-2025-002178,1-484538-299,2026-04,USD,Garantía hipotecaria,2025-10-06,CONFIABLE,true,true,75057.00,47291.55,0.6301,206,0,0,24118690.5,
2,20251006,34,3,1,1,AV-2025-003876,1-600006,2026-04,CRC,Leasing,2025-10-06,CONFIABLE,true,true,269252000.00,171341836.46,0.6364,206,0,0,171341836.46,
2,20251007,7,4,5,1,AV-2025-003727,3-959023-173,2026-04,USD,Seguro,2025-10-07,CONFIABLE,true,false,958353.00,,,205,0,0,,
2,20251007,9,7,7,3,AV-2025-001747,3-279517,2026-04,CRC,Garantía hipotecaria,2025-10-07,NO_CONFIABLE,true,true,1129591000.00,871205797.86,0.7713,205,1,0,871205797.86,871205797.86
2,20251007,16,3,6,1,AV-2025-002037,4-543562,2026-04,CRC,Contable,2025-10-07,CONFIABLE,true,false,138679000.00,,,205,0,0,,
2,20251007,19,8,9,3,AV-2025-002567,4-569971,2026-04,USD,Leasing,2025-10-07,NO_CONFIABLE,true,true,181923.00,98288.78,0.5403,205,2,0,50127277.8,98288.78
2,20251007,27,3,1,1,AV-2025-001396,1-283815,2026-04,CRC,Actualización de garantía,2025-10-07,CONFIABLE,true,true,654820000.00,511238143.80,0.7807,205,0,0,511238143.8,
2,20251007,28,3,3,1,AV-2025-003958,1-119110,2026-04,CRC,Garantía hipotecaria,2025-10-07,CONFIABLE,true,true,457662000.00,357667178.02,0.7815,205,0,0,357667178.02,
2,20251007,28,7,1,1,AV-2025-001347,1-577059,2026-04,CRC,Actualización de garantía,2025-10-07,CONFIABLE,true,true,1139943000.00,903526930.22,0.7926,205,0,0,903526930.22,
2,20251007,34,3,8,1,AV-2025-002391,1-582810,2026-04,CRC,Garantía hipotecaria,2025-10-07,CONFIABLE,true,true,330177000.00,171266845.59,0.5187,205,0,0,171266845.59,
2,20251008,1,4,4,1,AV-2025-001654,2-180832-261,2026-04,USD,Actualización de garantía,2025-10-08,CONFIABLE,true,true,452905.00,216493.56,0.478,204,0,0,110411715.6,
2,20251008,18,9,6,1,AV-2025-001176,4-388957,2026-04,CRC,Leasing,2025-10-08,CONFIABLE,true,true,72855000.00,35789650.32,0.4912,204,0,0,35789650.32,
2,20251008,31,3,4,1,AV-2025-000810,1-911388,2026-04,USD,Leasing,2025-10-08,CONFIABLE,true,true,829316.00,649057.42,0.7826,204,0,0,331019284.20000005,
2,20251008,33,1,1,1,AV-2025-002069,1-494169-015,2026-04,USD,Leasing,2025-10-08,CONFIABLE,true,true,110213.00,67277.70,0.6104,204,0,0,34311627.0,
2,20251008,34,1,3,1,AV-2025-003824,1-153128-268,2026-04,USD,Actualización de garantía,2025-10-08,CONFIABLE,true,true,272530.00,167413.89,0.6143,204,0,0,85381083.9,
2,20251009,5,7,4,1,AV-2025-002392,2-846665,2026-04,USD,Actualización de garantía,2025-10-09,CONFIABLE,true,true,461151.00,258332.93,0.5602,203,0,0,131749794.3,
2,20251009,8,9,3,1,AV-2025-002596,3-471874,2026-04,CRC,Actualización de garantía,2025-10-09,CONFIABLE,true,true,266916000.00,218066864.48,0.817,203,0,0,218066864.48,
2,20251009,13,9,8,1,AV-2025-000073,5-238924,2026-04,CRC,Compraventa,2025-10-09,CONFIABLE,true,false,37046000.00,,,203,0,0,,
2,20251009,19,8,4,1,AV-2025-003153,4-908508,2026-04,CRC,Contable,2025-10-09,CONFIABLE,true,false,364113000.00,,,203,0,0,,
2,20251009,27,3,1,1,AV-2025-002504,1-784995,2026-04,CRC,Garantía hipotecaria,2025-10-09,CONFIABLE,true,true,496477000.00,280238280.64,0.5645,203,0,0,280238280.64,
2,20251009,30,7,1,1,AV-2025-000439,1-978305,2026-04,USD,Garantía hipotecaria,2025-10-09,CONFIABLE,true,true,3310623.00,1506033.19,0.4549,203,0,0,768076926.9,
2,20251010,7,3,3,1,AV-2025-003864,3-594692,2026-04,CRC,Garantía hipotecaria,2025-10-10,CONFIABLE,true,true,675804000.00,470989710.43,0.6969,202,0,0,470989710.43,
2,20251010,11,9,9,1,AV-2025-001167,5-547739,2026-04,CRC,Leasing,2025-10-10,CONFIABLE,true,true,155473000.00,81762500.87,0.5259,202,0,0,81762500.87,
2,20251010,16,3,4,1,AV-2025-000798,4-205164,2026-04,CRC,Garantía hipotecaria,2025-10-10,CONFIABLE,true,true,577533000.00,294138279.39,0.5093,202,0,0,294138279.39,
2,20251010,17,3,7,1,AV-2025-002342,4-156708,2026-04,CRC,Compraventa,2025-10-10,CONFIABLE,true,false,189264000.00,,,202,0,0,,
2,20251010,18,4,8,1,AV-2025-001050,4-473193-080,2026-04,USD,Actualización de garantía,2025-10-10,CONFIABLE,true,true,246957.00,164068.83,0.6644,202,0,0,83675103.3,
2,20251010,26,3,2,1,AV-2025-002578,1-254378,2026-04,CRC,Garantía hipotecaria,2025-10-10,CONFIABLE,true,true,788043000.00,614337490.00,0.7796,202,0,0,614337490.0,
2,20251010,27,3,8,1,AV-2025-002088,1-244834,2026-04,CRC,Actualización de garantía,2025-10-10,CONFIABLE,true,true,580393000.00,355903049.48,0.6132,202,0,0,355903049.48,
2,20251011,3,8,2,1,AV-2025-000156,2-677789,2026-04,CRC,Actualización de garantía,2025-10-11,CONFIABLE,true,true,5186028000.00,3856808980.57,0.7437,201,0,0,3856808980.57,
2,20251011,9,3,2,1,AV-2025-001510,3-951293,2026-04,CRC,Garantía hipotecaria,2025-10-11,CONFIABLE,true,true,448256000.00,295615068.14,0.6595,201,0,0,295615068.14,
2,20251011,15,1,9,1,AV-2025-003710,4-653355-187,2026-04,USD,Actualización de garantía,2025-10-11,CONFIABLE,true,true,288898.00,179413.24,0.621,201,0,0,91500752.39999999,
2,20251011,18,2,9,1,AV-2025-003174,4-501071,2026-04,USD,Garantía hipotecaria,2025-10-11,CONFIABLE,true,true,1605965.00,726297.65,0.4522,201,0,0,370411801.5,
2,20251011,30,2,9,1,AV-2025-002307,1-251930,2026-04,USD,Leasing,2025-10-11,CONFIABLE,true,true,9171822.00,4196005.93,0.4575,201,0,0,2139963024.3,
2,20251011,32,3,1,1,AV-2025-003106,1-213115,2026-04,CRC,Garantía hipotecaria,2025-10-11,CONFIABLE,true,true,285767000.00,184613123.25,0.646,201,0,0,184613123.25,
2,20251012,1,1,6,1,AV-2025-002100,2-311056-121,2026-04,USD,Garantía hipotecaria,2025-10-12,CONFIABLE,true,true,130108.00,77117.43,0.5927,200,0,0,39329889.3,
2,20251012,2,6,6,1,AV-2025-003613,2-888486,2026-04,USD,Garantía hipotecaria,2025-10-12,CONFIABLE,true,true,1981231.00,1481079.45,0.7476,200,0,0,755350519.5,
2,20251012,5,6,4,3,AV-2025-000119,2-929362,2026-04,CRC,Actualización de garantía,2025-10-12,NO_CONFIABLE,false,false,24510532000.00,,,200,1,0,,
2,20251012,29,9,9,1,AV-2025-002216,1-282515,2026-04,CRC,Actualización de garantía,2025-10-12,CONFIABLE,true,true,265079000.00,135072988.15,0.5096,200,0,0,135072988.15,
2,20251012,33,2,1,1,AV-2025-002151,1-724819,2026-04,USD,Actualización de garantía,2025-10-12,CONFIABLE,true,true,5081761.00,3673647.91,0.7229,200,0,0,1873560434.1000001,
2,20251013,2,6,8,1,AV-2025-002219,2-351663,2026-04,CRC,Seguro,2025-10-13,CONFIABLE,true,false,10352969000.00,,,199,0,0,,
2,20251013,3,7,6,1,AV-2025-003694,2-615098,2026-04,CRC,Actualización de garantía,2025-10-13,CONFIABLE,true,true,795973000.00,552538456.55,0.6942,199,0,0,552538456.55,
2,20251013,4,3,8,2,AV-2025-000219,2-141010,2026-04,CRC,Garantía hipotecaria,2025-10-13,REVISAR,true,true,1062663000.00,205750917.46,0.1936,199,0,1,205750917.46,
2,20251013,8,3,7,1,AV-2025-000691,3-265037,2026-04,CRC,Actualización de garantía,2025-10-13,CONFIABLE,true,true,288696000.00,231920966.78,0.8033,199,0,0,231920966.78,
2,20251013,20,6,8,2,AV-2025-001942,7-723457,2026-04,CRC,Contable,2025-10-13,REVISAR,true,false,29508755000.00,,,199,0,1,,
2,20251013,26,1,8,1,AV-2025-000077,1-542214-330,2026-04,USD,Actualización de garantía,2025-10-13,CONFIABLE,true,true,103181.00,79015.79,0.7658,199,0,0,40298052.9,
2,20251013,26,4,8,1,AV-2025-001196,1-239100-020,2026-04,USD,Garantía hipotecaria,2025-10-13,CONFIABLE,true,true,273399.00,136928.29,0.5008,199,0,0,69833427.9,
2,20251013,27,7,3,1,AV-2025-001109,1-552257,2026-04,CRC,Actualización de garantía,2025-10-13,CONFIABLE,true,true,1000774000.00,622617544.43,0.6221,199,0,0,622617544.43,
2,20251014,3,3,9,1,AV-2025-003999,2-403775,2026-04,CRC,Leasing,2025-10-14,CONFIABLE,true,true,696739000.00,516473496.68,0.7413,198,0,0,516473496.68,
2,20251014,6,6,5,1,AV-2025-001938,2-156849,2026-04,CRC,Seguro,2025-10-14,CONFIABLE,true,false,8527630000.00,,,198,0,0,,
2,20251014,9,4,1,3,AV-2025-000830,3-105207-214,2026-04,CRC,Garantía hipotecaria,2025-10-14,NO_CONFIABLE,true,true,46839000.00,63379343.19,1.3531,198,1,0,63379343.19,63379343.19
2,20251014,15,3,1,1,AV-2025-003841,4-817689,2026-04,CRC,Seguro,2025-10-14,CONFIABLE,true,false,1028691000.00,,,198,0,0,,
2,20251014,25,3,8,1,AV-2025-000472,6-712497,2026-04,CRC,Garantía hipotecaria,2025-10-14,CONFIABLE,true,true,211452000.00,128599743.04,0.6082,198,0,0,128599743.04,
2,20251014,26,1,4,1,AV-2025-001389,1-430866-019,2026-04,USD,Actualización de garantía,2025-10-14,CONFIABLE,true,true,160304.00,79473.17,0.4958,198,0,0,40531316.699999996,
2,20251014,27,3,9,1,AV-2025-000055,1-636671,2026-04,CRC,Actualización de garantía,2025-10-14,CONFIABLE,true,true,549610000.00,429092628.01,0.7807,198,0,0,429092628.01,
2,20251014,28,7,7,1,AV-2025-002271,1-990190,2026-04,CRC,Compraventa,2025-10-14,CONFIABLE,true,false,411626000.00,,,198,0,0,,
2,20251014,35,3,5,1,AV-2025-000895,1-653640,2026-04,CRC,Garantía hipotecaria,2025-10-14,CONFIABLE,true,true,391347000.00,206635900.43,0.528,198,0,0,206635900.43,
2,20251015,1,4,7,2,AV-2025-002171,2-883048-268,2026-04,USD,Actualización de garantía,2025-10-15,REVISAR,true,true,327918.00,234878.69,0.7163,197,0,1,119788131.9,
2,20251015,8,7,1,1,AV-2025-001014,3-171650,2026-04,CRC,Actualización de garantía,2025-10-15,CONFIABLE,true,true,1291106000.00,842513863.59,0.6526,197,0,0,842513863.59,
2,20251015,11,1,8,1,AV-2025-003124,5-894435-111,2026-04,USD,Actualización de garantía,2025-10-15,CONFIABLE,true,true,591546.00,388737.09,0.6572,197,0,0,198255915.9,
2,20251015,11,4,7,1,AV-2025-001511,5-494886-277,2026-04,USD,Leasing,2025-10-15,CONFIABLE,true,true,825085.00,615027.59,0.7454,197,0,0,313664070.9,
2,20251015,18,3,1,1,AV-2025-003006,4-161378,2026-04,CRC,Actualización de garantía,2025-10-15,CONFIABLE,true,true,175881000.00,77773413.19,0.4422,197,0,0,77773413.19,
2,20251015,27,2,5,1,AV-2025-002844,1-944838,2026-04,USD,Garantía hipotecaria,2025-10-15,CONFIABLE,true,true,2284279.00,1107869.74,0.485,197,0,0,565013567.4,
2,20251015,28,1,4,1,AV-2025-002637,1-999644-106,2026-04,USD,Garantía hipotecaria,2025-10-15,CONFIABLE,true,true,392944.00,270389.83,0.6881,197,0,0,137898813.3,
2,20251015,28,7,1,1,AV-2025-001526,1-623555,2026-04,CRC,Leasing,2025-10-15,CONFIABLE,true,true,1168057000.00,572288565.31,0.4899,197,0,0,572288565.31,
2,20251016,15,1,1,1,AV-2025-000320,4-988280-011,2026-04,USD,Leasing,2025-10-16,CONFIABLE,true,true,182896.00,141935.91,0.776,196,0,0,72387314.10000001,
2,20251016,30,4,1,2,AV-2025-002706,1-590998-197,2026-04,USD,Leasing,2025-10-16,REVISAR,true,true,441298.00,265474.75,0.6016,196,0,1,135392122.5,
2,20251016,31,3,2,1,AV-2025-002096,1-244711,2026-04,CRC,Actualización de garantía,2025-10-16,CONFIABLE,true,true,181949000.00,117704357.15,0.6469,196,0,0,117704357.15,
2,20251017,15,9,6,1,AV-2025-000455,4-748765,2026-04,CRC,Actualización de garantía,2025-10-17,CONFIABLE,true,true,52112000.00,34407305.55,0.6603,195,0,0,34407305.55,
2,20251017,16,5,6,1,AV-2025-002421,4-421753,2026-04,USD,Leasing,2025-10-17,CONFIABLE,true,true,2559180.00,1863250.10,0.7281,195,0,0,950257551.0,
2,20251017,23,9,7,3,AV-2025-001028,6-340949,2026-04,CRC,Garantía hipotecaria,2025-10-17,NO_CONFIABLE,true,true,273465000.00,12265061.97,0.0449,195,1,1,12265061.97,12265061.97
2,20251017,26,3,3,2,AV-2025-001261,1-446708,2026-04,CRC,Actualización de garantía,2025-10-17,REVISAR,true,true,328245000.00,772052752.26,2.3521,195,0,1,772052752.26,
2,20251017,28,3,1,1,AV-2025-002754,1-742965,2026-04,USD,Leasing,2025-10-17,CONFIABLE,true,true,757151.00,472867.79,0.6245,195,0,0,241162572.89999998,
2,20251017,33,3,5,1,AV-2025-003358,1-579474,2026-04,CRC,Garantía hipotecaria,2025-10-17,CONFIABLE,true,true,232584000.00,190494834.65,0.819,195,0,0,190494834.65,
2,20251017,34,4,3,1,AV-2025-000189,1-468339-140,2026-04,USD,Garantía hipotecaria,2025-10-17,CONFIABLE,true,true,439801.00,210679.01,0.479,195,0,0,107446295.10000001,
2,20251017,34,4,7,3,AV-2025-000107,1-534833-172,2026-04,USD,Garantía hipotecaria,2025-10-17,NO_CONFIABLE,true,true,264020.00,149140.37,0.5649,195,1,0,76061588.7,149140.37
2,20251017,34,7,2,1,AV-2025-000387,1-912576,2026-04,CRC,Actualización de garantía,2025-10-17,CONFIABLE,true,true,2974362000.00,1749238122.20,0.5881,195,0,0,1749238122.2,
2,20251018,3,3,7,1,AV-2025-003960,2-518223,2026-04,USD,Actualización de garantía,2025-10-18,CONFIABLE,true,true,426788.00,199850.68,0.4683,194,0,0,101923846.8,
2,20251018,9,3,6,1,AV-2025-003004,3-507829,2026-04,CRC,Garantía hipotecaria,2025-10-18,CONFIABLE,true,true,1435090000.00,1006981464.58,0.7017,194,0,0,1006981464.58,
2,20251018,21,7,6,1,AV-2025-002291,7-841232,2026-04,CRC,Garantía hipotecaria,2025-10-18,CONFIABLE,true,true,1074640000.00,748283165.83,0.6963,194,0,0,748283165.83,
2,20251018,25,3,3,1,AV-2025-002236,6-972302,2026-04,CRC,Garantía hipotecaria,2025-10-18,CONFIABLE,true,true,406438000.00,247923320.85,0.61,194,0,0,247923320.85,
2,20251018,27,4,3,1,AV-2025-000927,1-480188-091,2026-04,CRC,Leasing,2025-10-18,CONFIABLE,true,true,292296000.00,232205894.49,0.7944,194,0,0,232205894.49,
2,20251018,34,2,3,1,AV-2025-003378,1-191574,2026-04,USD,Leasing,2025-10-18,CONFIABLE,true,true,10671728.00,8229534.83,0.7712,194,0,0,4197062763.3,
2,20251019,11,1,7,1,AV-2025-003675,5-908536-072,2026-04,USD,Compraventa,2025-10-19,CONFIABLE,true,false,1331655.00,,,193,0,0,,
2,20251019,16,3,9,1,AV-2025-002300,4-958154,2026-04,CRC,Garantía hipotecaria,2025-10-19,CONFIABLE,true,true,486040000.00,343227883.20,0.7062,193,0,0,343227883.2,
2,20251019,21,3,5,1,AV-2025-002072,7-659269,2026-04,USD,Actualización de garantía,2025-10-19,CONFIABLE,true,true,503325.00,369552.00,0.7342,193,0,0,188471520.0,
2,20251019,24,9,4,1,AV-2025-002705,6-291027,2026-04,CRC,Actualización de garantía,2025-10-19,CONFIABLE,true,true,92333000.00,47493776.50,0.5144,193,0,0,47493776.5,
2,20251019,25,9,7,1,AV-2025-000437,6-609658,2026-04,CRC,Contable,2025-10-19,CONFIABLE,true,false,199249000.00,,,193,0,0,,
2,20251019,25,9,7,1,AV-2025-002124,6-669303,2026-04,CRC,Garantía hipotecaria,2025-10-19,CONFIABLE,true,true,134274000.00,68090453.26,0.5071,193,0,0,68090453.26,
2,20251019,28,7,5,1,AV-2025-001682,1-750529,2026-04,CRC,Garantía hipotecaria,2025-10-19,CONFIABLE,true,true,530586000.00,329807262.77,0.6216,193,0,0,329807262.77,
2,20251019,30,2,2,1,AV-2025-003593,1-252844,2026-04,USD,Leasing,2025-10-19,CONFIABLE,true,true,9584050.00,7500118.09,0.7826,193,0,0,3825060225.9,
2,20251020,5,9,3,2,AV-2025-002025,2-318121,2026-04,CRC,Leasing,2025-10-20,REVISAR,true,true,16177000.00,100126968.93,6.1895,192,0,1,100126968.93,
2,20251020,13,3,3,1,AV-2025-003923,5-396708,2026-04,CRC,Garantía hipotecaria,2025-10-20,CONFIABLE,true,true,279115000.00,124147547.59,0.4448,192,0,0,124147547.59,
2,20251020,15,2,1,1,AV-2025-002850,4-520083,2026-04,USD,Seguro,2025-10-20,CONFIABLE,true,false,4886939.00,,,192,0,0,,
2,20251020,31,6,2,1,AV-2025-000746,1-286241,2026-04,CRC,Contable,2025-10-20,CONFIABLE,true,false,1994594000.00,,,192,0,0,,
2,20251020,33,4,8,2,AV-2025-002293,1-298127-042,2026-04,USD,Actualización de garantía,2025-10-20,REVISAR,true,true,689363.00,352658.49,0.5116,192,0,1,179855829.9,
2,20251020,34,3,2,1,AV-2025-000021,1-165219,2026-04,CRC,Actualización de garantía,2025-10-20,CONFIABLE,true,true,414961000.00,208530615.09,0.5025,192,0,0,208530615.09,
2,20251021,7,1,6,1,AV-2025-001611,3-755378-011,2026-04,USD,Leasing,2025-10-21,CONFIABLE,true,true,186345.00,141960.20,0.7618,191,0,0,72399702.0,
2,20251021,9,1,9,1,AV-2025-000952,3-415466-116,2026-04,USD,Garantía hipotecaria,2025-10-21,CONFIABLE,true,true,319929.00,144795.44,0.4526,191,0,0,73845674.4,
2,20251021,9,3,9,1,AV-2025-002061,3-457753,2026-04,CRC,Leasing,2025-10-21,CONFIABLE,true,true,169108000.00,116459107.98,0.6887,191,0,0,116459107.98,
2,20251021,18,3,4,1,AV-2025-001801,4-791696,2026-04,CRC,Actualización de garantía,2025-10-21,CONFIABLE,true,true,888256000.00,703398638.06,0.7919,191,0,0,703398638.06,
2,20251021,31,9,5,2,AV-2025-001349,1-158805,2026-04,CRC,Actualización de garantía,2025-10-21,REVISAR,true,true,22020000.00,16419545.71,0.7457,191,0,1,16419545.71,
2,20251022,8,3,3,1,AV-2025-003661,3-168010,2026-04,CRC,Garantía hipotecaria,2025-10-22,CONFIABLE,true,true,649233000.00,364874821.83,0.562,190,0,0,364874821.83,
2,20251022,9,3,9,1,AV-2025-003938,3-756269,2026-04,CRC,Actualización de garantía,2025-10-22,CONFIABLE,true,true,172642000.00,80905204.66,0.4686,190,0,0,80905204.66,
2,20251022,14,9,7,1,AV-2025-000624,5-746593,2026-04,USD,Contable,2025-10-22,CONFIABLE,true,false,166661.00,,,190,0,0,,
2,20251022,23,1,4,1,AV-2025-002994,6-724115-212,2026-04,USD,Actualización de garantía,2025-10-22,CONFIABLE,true,true,283947.00,154167.92,0.5429,190,0,0,78625639.2,
2,20251022,30,4,1,1,AV-2025-000260,1-516895-072,2026-04,USD,Garantía hipotecaria,2025-10-22,CONFIABLE,true,true,562401.00,339409.96,0.6035,190,0,0,173099079.60000002,
2,20251022,30,4,1,1,AV-2025-000596,1-642360-310,2026-04,USD,Garantía hipotecaria,2025-10-22,CONFIABLE,true,true,357908.00,161712.03,0.4518,190,0,0,82473135.3,
2,20251023,1,1,1,2,AV-2025-002680,2-790797-239,2026-04,USD,Garantía hipotecaria,2025-10-23,REVISAR,true,true,154197.00,82527.20,0.5352,189,0,1,42088872.0,
2,20251023,1,4,6,1,AV-2025-000589,2-124272-288,2026-04,USD,Leasing,2025-10-23,CONFIABLE,true,true,626840.00,445554.99,0.7108,189,0,0,227233044.9,
2,20251023,11,9,4,1,AV-2025-000790,5-179347,2026-04,CRC,Garantía hipotecaria,2025-10-23,CONFIABLE,true,true,294969000.00,190600386.22,0.6462,189,0,0,190600386.22,
2,20251023,12,9,4,1,AV-2025-000355,5-325192,2026-04,CRC,Leasing,2025-10-23,CONFIABLE,true,true,60137000.00,26968711.24,0.4485,189,0,0,26968711.24,
2,20251023,17,2,9,1,AV-2025-001301,4-363482,2026-04,USD,Garantía hipotecaria,2025-10-23,CONFIABLE,true,true,2551625.00,1533118.21,0.6008,189,0,0,781890287.1,
2,20251023,17,4,1,1,AV-2025-001203,4-469992-063,2026-04,USD,Actualización de garantía,2025-10-23,CONFIABLE,true,true,301964.00,139612.86,0.4623,189,0,0,71202558.6,
